epoch_sec,completed_in_bin,cumulative_completed
1758203252,0,22720
1758203253,64,22784
1758203254,0,22784
1758203255,0,22784
1758203256,32,22816
1758203257,0,22816
1758203258,32,22848
1758203259,0,22848
1758203260,0,22848
1758203261,64,22912
1758203262,0,22912
1758203263,32,22944
1758203264,32,22976
1758203265,0,22976
1758203266,0,22976
1758203267,0,22976
1758203268,0,22976
1758203269,64,23040
1758203270,0,23040
1758203271,64,23104
1758203272,0,23104
1758203273,0,23104
1758203274,0,23104
1758203275,0,23104
1758203276,0,23104
1758203277,64,23168
1758203278,32,23200
1758203279,32,23232
1758203280,0,23232
1758203281,0,23232
1758203282,0,23232
1758203283,0,23232
1758203284,64,23296
1758203285,64,23360
1758203286,0,23360
1758203287,0,23360
1758203288,0,23360
1758203289,0,23360
1758203290,0,23360
1758203291,64,23424
1758203292,32,23456
1758203293,32,23488
1758203294,0,23488
1758203295,0,23488
1758203296,0,23488
1758203297,0,23488
1758203298,32,23520
1758203299,32,23552
1758203300,64,23616
1758203301,0,23616
1758203302,0,23616
1758203303,0,23616
1758203304,32,23648
1758203305,0,23648
1758203306,32,23680
1758203307,0,23680
1758203308,64,23744
1758203309,0,23744
1758203310,0,23744
1758203311,32,23776
1758203312,0,23776
1758203313,32,23808
1758203314,0,23808
1758203315,0,23808
1758203316,64,23872
1758203317,0,23872
1758203318,32,23904
1758203319,0,23904
1758203320,32,23936
1758203321,0,23936
1758203322,0,23936
1758203323,0,23936
1758203324,0,23936
1758203325,96,24032
1758203326,0,24032
1758203327,32,24064
1758203328,0,24064
1758203329,0,24064
1758203330,0,24064
1758203331,0,24064
1758203332,32,24096
1758203333,64,24160
1758203334,32,24192
1758203335,0,24192
1758203336,0,24192
1758203337,0,24192
1758203338,0,24192
1758203339,32,24224
1758203340,0,24224
1758203341,64,24288
1758203342,32,24320
1758203343,0,24320
1758203344,0,24320
1758203345,0,24320
1758203346,32,24352
1758203347,0,24352
1758203348,32,24384
1758203349,32,24416
1758203350,32,24448
1758203351,0,24448
1758203352,0,24448
1758203353,32,24480
1758203354,0,24480
1758203355,32,24512
1758203356,0,24512
1758203357,64,24576
1758203358,0,24576
1758203359,0,24576
1758203360,0,24576
1758203361,32,24608
1758203362,0,24608
1758203363,32,24640
1758203364,0,24640
1758203365,64,24704
1758203366,0,24704
1758203367,0,24704
1758203368,32,24736
1758203369,0,24736
1758203370,32,24768
1758203371,0,24768
1758203372,0,24768
1758203373,64,24832
1758203374,0,24832
1758203375,32,24864
1758203376,0,24864
1758203377,32,24896
1758203378,0,24896
1758203379,0,24896
1758203380,0,24896
1758203381,64,24960
1758203382,32,24992
1758203383,0,24992
1758203384,32,25024
1758203385,0,25024
1758203386,0,25024
1758203387,0,25024
1758203388,32,25056
1758203389,32,25088
1758203390,32,25120
1758203391,0,25120
1758203392,32,25152
1758203393,0,25152
1758203394,0,25152
1758203395,32,25184
1758203396,0,25184
1758203397,64,25248
1758203398,0,25248
1758203399,32,25280
1758203400,0,25280
1758203401,0,25280
1758203402,32,25312
1758203403,0,25312
1758203404,0,25312
1758203405,64,25376
1758203406,32,25408
1758203407,0,25408
1758203408,0,25408
1758203409,32,25440
1758203410,0,25440
1758203411,0,25440
1758203412,32,25472
1758203413,0,25472
1758203414,64,25536
1758203415,0,25536
1758203416,32,25568
1758203417,0,25568
1758203418,0,25568
1758203419,0,25568
1758203420,32,25600
1758203421,64,25664
1758203422,0,25664
1758203423,32,25696
1758203424,0,25696
1758203425,0,25696
1758203426,0,25696
1758203427,32,25728
1758203428,64,25792
1758203429,0,25792
1758203430,32,25824
1758203431,0,25824
1758203432,0,25824
1758203433,0,25824
1758203434,0,25824
1758203435,96,25920
1758203436,0,25920
1758203437,0,25920
1758203438,32,25952
1758203439,0,25952
1758203440,0,25952
1758203441,0,25952
1758203442,32,25984
1758203443,64,26048
1758203444,0,26048
1758203445,32,26080
1758203446,0,26080
1758203447,0,26080
1758203448,32,26112
1758203449,0,26112
1758203450,32,26144
1758203451,32,26176
1758203452,32,26208
1758203453,0,26208
1758203454,0,26208
1758203455,0,26208
1758203456,32,26240
1758203457,0,26240
1758203458,0,26240
1758203459,64,26304
1758203460,32,26336
1758203461,0,26336
1758203462,0,26336
1758203463,32,26368
1758203464,0,26368
1758203465,0,26368
1758203466,0,26368
1758203467,64,26432
1758203468,32,26464
1758203469,0,26464
1758203470,32,26496
1758203471,0,26496
1758203472,0,26496
1758203473,0,26496
1758203474,32,26528
1758203475,32,26560
1758203476,32,26592
1758203477,32,26624
1758203478,0,26624
1758203479,0,26624
1758203480,0,26624
1758203481,0,26624
1758203482,32,26656
1758203483,0,26656
1758203484,96,26752
1758203485,0,26752
1758203486,0,26752
1758203487,0,26752
1758203488,32,26784
1758203489,0,26784
1758203490,0,26784
1758203491,96,26880
1758203492,0,26880
1758203493,0,26880
1758203494,0,26880
1758203495,32,26912
1758203496,0,26912
1758203497,0,26912
1758203498,32,26944
1758203499,0,26944
1758203500,64,27008
1758203501,0,27008
1758203502,0,27008
1758203503,32,27040
1758203504,0,27040
1758203505,32,27072
1758203506,32,27104
1758203507,0,27104
1758203508,32,27136
1758203509,0,27136
1758203510,32,27168
1758203511,0,27168
1758203512,32,27200
1758203513,0,27200
1758203514,32,27232
1758203515,32,27264
1758203516,0,27264
1758203517,32,27296
1758203518,0,27296
1758203519,32,27328
1758203520,32,27360
1758203521,0,27360
1758203522,32,27392
1758203523,0,27392
1758203524,32,27424
1758203525,0,27424
1758203526,32,27456
1758203527,0,27456
1758203528,32,27488
1758203529,0,27488
1758203530,32,27520
1758203531,32,27552
1758203532,0,27552
1758203533,32,27584
1758203534,0,27584
1758203535,32,27616
1758203536,0,27616
1758203537,32,27648
1758203538,32,27680
1758203539,0,27680
1758203540,32,27712
1758203541,0,27712
1758203542,32,27744
1758203543,32,27776
1758203544,0,27776
1758203545,0,27776
1758203546,32,27808
1758203547,32,27840
1758203548,0,27840
1758203549,32,27872
1758203550,32,27904
1758203551,0,27904
1758203552,0,27904
1758203553,32,27936
1758203554,32,27968
1758203555,0,27968
1758203556,32,28000
1758203557,0,28000
1758203558,32,28032
1758203559,0,28032
1758203560,32,28064
1758203561,32,28096
1758203562,0,28096
1758203563,32,28128
1758203564,0,28128
1758203565,0,28128
1758203566,32,28160
1758203567,32,28192
1758203568,32,28224
1758203569,0,28224
1758203570,0,28224
1758203571,32,28256
1758203572,32,28288
1758203573,0,28288
1758203574,32,28320
1758203575,32,28352
1758203576,0,28352
1758203577,0,28352
1758203578,32,28384
1758203579,32,28416
1758203580,0,28416
1758203581,32,28448
1758203582,32,28480
1758203583,0,28480
1758203584,0,28480
1758203585,0,28480
1758203586,32,28512
1758203587,32,28544
1758203588,0,28544
1758203589,64,28608
1758203590,0,28608
1758203591,0,28608
1758203592,0,28608
1758203593,0,28608
1758203594,64,28672
1758203595,0,28672
1758203596,64,28736
1758203597,0,28736
1758203598,0,28736
1758203599,0,28736
1758203600,0,28736
1758203601,64,28800
1758203602,32,28832
1758203603,32,28864
1758203604,0,28864
1758203605,0,28864
1758203606,0,28864
1758203607,0,28864
1758203608,32,28896
1758203609,64,28960
1758203610,32,28992
1758203611,0,28992
1758203612,0,28992
1758203613,0,28992
1758203614,0,28992
1758203615,32,29024
1758203616,64,29088
1758203617,0,29088
1758203618,32,29120
1758203619,0,29120
1758203620,0,29120
1758203621,0,29120
1758203622,0,29120
1758203623,96,29216
1758203624,0,29216
1758203625,32,29248
1758203626,0,29248
1758203627,0,29248
1758203628,0,29248
1758203629,0,29248
1758203630,64,29312
1758203631,32,29344
1758203632,32,29376
1758203633,0,29376
1758203634,0,29376
1758203635,0,29376
1758203636,0,29376
1758203637,64,29440
1758203638,32,29472
1758203639,32,29504
1758203640,0,29504
1758203641,0,29504
1758203642,0,29504
1758203643,64,29568
1758203644,32,29600
1758203645,32,29632
1758203646,0,29632
1758203647,0,29632
1758203648,0,29632
1758203649,0,29632
1758203650,64,29696
1758203651,0,29696
1758203652,0,29696
1758203653,64,29760
1758203654,0,29760
1758203655,0,29760
1758203656,0,29760
1758203657,64,29824
1758203658,0,29824
1758203659,0,29824
1758203660,32,29856
1758203661,32,29888
1758203662,0,29888
1758203663,0,29888
1758203664,32,29920
1758203665,32,29952
1758203666,0,29952
1758203667,32,29984
1758203668,32,30016
1758203669,0,30016
1758203670,32,30048
1758203671,0,30048
1758203672,32,30080
1758203673,0,30080
1758203674,32,30112
1758203675,32,30144
1758203676,0,30144
1758203677,32,30176
1758203678,32,30208
1758203679,0,30208
1758203680,0,30208
1758203681,32,30240
1758203682,32,30272
1758203683,0,30272
1758203684,32,30304
1758203685,32,30336
1758203686,0,30336
1758203687,0,30336
1758203688,32,30368
1758203689,32,30400
1758203690,0,30400
1758203691,32,30432
1758203692,32,30464
1758203693,0,30464
1758203694,0,30464
1758203695,32,30496
1758203696,32,30528
1758203697,0,30528
1758203698,32,30560
1758203699,32,30592
1758203700,0,30592
1758203701,0,30592
1758203702,32,30624
1758203703,32,30656
1758203704,0,30656
1758203705,32,30688
1758203706,32,30720
1758203707,0,30720
1758203708,0,30720
1758203709,32,30752
1758203710,32,30784
1758203711,0,30784
1758203712,64,30848
1758203713,0,30848
1758203714,0,30848
1758203715,32,30880
1758203716,0,30880
1758203717,32,30912
1758203718,0,30912
1758203719,64,30976
1758203720,0,30976
1758203721,0,30976
1758203722,0,30976
1758203723,32,31008
1758203724,32,31040
1758203725,0,31040
1758203726,32,31072
1758203727,32,31104
1758203728,0,31104
1758203729,32,31136
1758203730,0,31136
1758203731,32,31168
1758203732,0,31168
1758203733,32,31200
1758203734,32,31232
1758203735,0,31232
1758203736,32,31264
1758203737,0,31264
1758203738,32,31296
1758203739,0,31296
1758203740,64,31360
1758203741,0,31360
1758203742,0,31360
1758203743,32,31392
1758203744,0,31392
1758203745,32,31424
1758203746,0,31424
1758203747,32,31456
1758203748,0,31456
1758203749,32,31488
1758203750,32,31520
1758203751,0,31520
1758203752,32,31552
1758203753,32,31584
1758203754,0,31584
1758203755,32,31616
1758203756,0,31616
1758203757,32,31648
1758203758,32,31680
1758203759,0,31680
1758203760,0,31680
1758203761,0,31680
1758203762,32,31712
1758203763,64,31776
1758203764,0,31776
1758203765,32,31808
1758203766,0,31808
1758203767,0,31808
1758203768,32,31840
1758203769,0,31840
1758203770,64,31904
1758203771,0,31904
1758203772,32,31936
1758203773,0,31936
1758203774,0,31936
1758203775,32,31968
1758203776,0,31968
1758203777,64,32032
1758203778,0,32032
1758203779,32,32064
1758203780,0,32064
1758203781,0,32064
1758203782,0,32064
1758203783,32,32096
1758203784,64,32160
1758203785,0,32160
1758203786,32,32192
1758203787,0,32192
1758203788,0,32192
1758203789,32,32224
1758203790,32,32256
1758203791,32,32288
1758203792,0,32288
1758203793,32,32320
1758203794,0,32320
1758203795,0,32320
1758203796,32,32352
1758203797,32,32384
1758203798,32,32416
1758203799,0,32416
1758203800,32,32448
1758203801,0,32448
1758203802,32,32480
1758203803,0,32480
1758203804,64,32544
1758203805,0,32544
1758203806,32,32576
1758203807,0,32576
1758203808,0,32576
1758203809,32,32608
1758203810,0,32608
1758203811,32,32640
1758203812,32,32672
1758203813,32,32704
1758203814,0,32704
1758203815,0,32704
1758203816,32,32736
1758203817,0,32736
1758203818,32,32768
1758203819,32,32800
1758203820,32,32832
1758203821,0,32832
1758203822,32,32864
1758203823,0,32864
1758203824,0,32864
1758203825,32,32896
1758203826,32,32928
1758203827,32,32960
1758203828,0,32960
1758203829,32,32992
1758203830,0,32992
1758203831,0,32992
1758203832,32,33024
1758203833,32,33056
1758203834,32,33088
1758203835,0,33088
1758203836,32,33120
1758203837,0,33120
1758203838,32,33152
1758203839,0,33152
1758203840,32,33184
1758203841,0,33184
1758203842,32,33216
1758203843,32,33248
1758203844,0,33248
1758203845,0,33248
1758203846,64,33312
1758203847,0,33312
1758203848,0,33312
1758203849,32,33344
1758203850,32,33376
1758203851,0,33376
1758203852,32,33408
1758203853,0,33408
1758203854,32,33440
1758203855,32,33472
1758203856,32,33504
1758203857,0,33504
1758203858,0,33504
1758203859,32,33536
1758203860,32,33568
1758203861,0,33568
1758203862,32,33600
1758203863,32,33632
1758203864,0,33632
1758203865,0,33632
1758203866,32,33664
1758203867,32,33696
1758203868,0,33696
1758203869,32,33728
1758203870,32,33760
1758203871,0,33760
1758203872,0,33760
1758203873,32,33792
1758203874,32,33824
1758203875,0,33824
1758203876,32,33856
1758203877,32,33888
1758203878,0,33888
1758203879,0,33888
1758203880,32,33920
1758203881,32,33952
1758203882,32,33984
1758203883,0,33984
1758203884,32,34016
1758203885,0,34016
1758203886,32,34048
1758203887,0,34048
1758203888,32,34080
1758203889,32,34112
1758203890,0,34112
1758203891,32,34144
1758203892,0,34144
1758203893,32,34176
1758203894,32,34208
1758203895,0,34208
1758203896,32,34240
1758203897,0,34240
1758203898,32,34272
1758203899,0,34272
1758203900,32,34304
1758203901,32,34336
1758203902,0,34336
1758203903,32,34368
1758203904,32,34400
1758203905,0,34400
1758203906,0,34400
1758203907,32,34432
1758203908,32,34464
1758203909,0,34464
1758203910,0,34464
1758203911,32,34496
1758203912,32,34528
1758203913,32,34560
1758203914,0,34560
1758203915,32,34592
1758203916,0,34592
1758203917,0,34592
1758203918,0,34592
1758203919,64,34656
1758203920,32,34688
1758203921,0,34688
1758203922,32,34720
1758203923,0,34720
1758203924,0,34720
1758203925,0,34720
1758203926,96,34816
1758203927,0,34816
1758203928,0,34816
1758203929,32,34848
1758203930,0,34848
1758203931,0,34848
1758203932,0,34848
1758203933,32,34880
1758203934,64,34944
1758203935,32,34976
1758203936,0,34976
1758203937,0,34976
1758203938,0,34976
1758203939,0,34976
1758203940,32,35008
1758203941,64,35072
1758203942,32,35104
1758203943,0,35104
1758203944,0,35104
1758203945,0,35104
1758203946,0,35104
1758203947,32,35136
1758203948,64,35200
1758203949,32,35232
1758203950,0,35232
1758203951,0,35232
1758203952,0,35232
1758203953,32,35264
1758203954,0,35264
1758203955,64,35328
1758203956,32,35360
1758203957,0,35360
1758203958,0,35360
1758203959,0,35360
1758203960,32,35392
1758203961,0,35392
1758203962,32,35424
1758203963,64,35488
1758203964,0,35488
1758203965,0,35488
1758203966,0,35488
1758203967,32,35520
1758203968,0,35520
1758203969,64,35584
1758203970,32,35616
1758203971,0,35616
1758203972,0,35616
1758203973,32,35648
1758203974,0,35648
1758203975,0,35648
1758203976,64,35712
1758203977,32,35744
1758203978,0,35744
1758203979,0,35744
1758203980,32,35776
1758203981,0,35776
1758203982,0,35776
1758203983,64,35840
1758203984,32,35872
1758203985,0,35872
1758203986,0,35872
1758203987,0,35872
1758203988,32,35904
1758203989,0,35904
1758203990,64,35968
1758203991,32,36000
1758203992,0,36000
1758203993,0,36000
1758203994,0,36000
1758203995,32,36032
1758203996,32,36064
1758203997,32,36096
1758203998,32,36128
1758203999,0,36128
1758204000,0,36128
1758204001,0,36128
1758204002,32,36160
1758204003,32,36192
1758204004,32,36224
1758204005,32,36256
1758204006,0,36256
1758204007,0,36256
1758204008,32,36288
1758204009,32,36320
1758204010,0,36320
1758204011,0,36320
1758204012,64,36384
1758204013,0,36384
1758204014,0,36384
1758204015,32,36416
1758204016,0,36416
1758204017,32,36448
1758204018,0,36448
1758204019,32,36480
1758204020,32,36512
1758204021,0,36512
1758204022,32,36544
1758204023,0,36544
1758204024,32,36576
1758204025,0,36576
1758204026,0,36576
1758204027,0,36576
1758204028,64,36640
1758204029,32,36672
1758204030,0,36672
1758204031,32,36704
1758204032,0,36704
1758204033,0,36704
1758204034,0,36704
1758204035,0,36704
1758204036,64,36768
1758204037,32,36800
1758204038,32,36832
1758204039,0,36832
1758204040,0,36832
1758204041,0,36832
1758204042,0,36832
1758204043,0,36832
1758204044,64,36896
1758204045,64,36960
1758204046,0,36960
1758204047,0,36960
1758204048,0,36960
1758204049,0,36960
1758204050,0,36960
1758204051,32,36992
1758204052,32,37024
1758204053,64,37088
1758204054,0,37088
1758204055,0,37088
1758204056,0,37088
1758204057,0,37088
1758204058,32,37120
1758204059,32,37152
1758204060,0,37152
1758204061,64,37216
1758204062,0,37216
1758204063,0,37216
1758204064,0,37216
1758204065,0,37216
1758204066,64,37280
1758204067,0,37280
1758204068,0,37280
1758204069,0,37280
1758204070,64,37344
1758204071,0,37344
1758204072,32,37376
1758204073,0,37376
1758204074,32,37408
1758204075,0,37408
1758204076,32,37440
1758204077,32,37472
1758204078,0,37472
1758204079,32,37504
1758204080,0,37504
1758204081,32,37536
1758204082,0,37536
1758204083,0,37536
1758204084,32,37568
1758204085,32,37600
1758204086,0,37600
1758204087,32,37632
1758204088,0,37632
1758204089,32,37664
1758204090,0,37664
1758204091,0,37664
1758204092,64,37728
1758204093,0,37728
1758204094,32,37760
1758204095,0,37760
1758204096,32,37792
1758204097,0,37792
1758204098,32,37824
1758204099,0,37824
1758204100,32,37856
1758204101,32,37888
1758204102,0,37888
1758204103,0,37888
1758204104,32,37920
1758204105,0,37920
1758204106,0,37920
1758204107,32,37952
1758204108,64,38016
1758204109,0,38016
1758204110,0,38016
1758204111,32,38048
1758204112,0,38048
1758204113,0,38048
1758204114,0,38048
1758204115,0,38048
1758204116,0,38048
1758204117,96,38144
1758204118,32,38176
1758204119,0,38176
1758204120,0,38176
1758204121,0,38176
1758204122,0,38176
1758204123,0,38176
1758204124,0,38176
1758204125,32,38208
1758204126,96,38304
1758204127,0,38304
1758204128,0,38304
1758204129,0,38304
1758204130,0,38304
1758204131,0,38304
1758204132,0,38304
1758204133,32,38336
1758204134,0,38336
1758204135,96,38432
1758204136,0,38432
1758204137,0,38432
1758204138,0,38432
1758204139,0,38432
1758204140,0,38432
1758204141,32,38464
1758204142,0,38464
1758204143,0,38464
1758204144,64,38528
1758204145,32,38560
1758204146,0,38560
1758204147,0,38560
1758204148,32,38592
1758204149,0,38592
1758204150,0,38592
1758204151,0,38592
1758204152,32,38624
1758204153,64,38688
1758204154,0,38688
1758204155,32,38720
1758204156,0,38720
1758204157,0,38720
1758204158,0,38720
1758204159,32,38752
1758204160,32,38784
1758204161,32,38816
1758204162,32,38848
1758204163,0,38848
1758204164,0,38848
1758204165,0,38848
1758204166,32,38880
1758204167,0,38880
1758204168,32,38912
1758204169,32,38944
1758204170,32,38976
1758204171,0,38976
1758204172,0,38976
1758204173,32,39008
1758204174,0,39008
1758204175,32,39040
1758204176,32,39072
1758204177,32,39104
1758204178,0,39104
1758204179,0,39104
1758204180,0,39104
1758204181,32,39136
1758204182,32,39168
1758204183,32,39200
1758204184,0,39200
1758204185,32,39232
1758204186,0,39232
1758204187,0,39232
1758204188,0,39232
1758204189,64,39296
1758204190,32,39328
1758204191,0,39328
1758204192,32,39360
1758204193,0,39360
1758204194,0,39360
1758204195,0,39360
1758204196,0,39360
1758204197,0,39360
1758204198,96,39456
1758204199,32,39488
1758204200,0,39488
1758204201,0,39488
1758204202,0,39488
1758204203,0,39488
1758204204,0,39488
1758204205,0,39488
1758204206,32,39520
1758204207,96,39616
1758204208,0,39616
1758204209,0,39616
1758204210,0,39616
1758204211,0,39616
1758204212,0,39616
1758204213,0,39616
1758204214,64,39680
1758204215,0,39680
1758204216,64,39744
1758204217,0,39744
1758204218,0,39744
1758204219,0,39744
1758204220,0,39744
1758204221,32,39776
1758204222,32,39808
1758204223,0,39808
1758204224,64,39872
1758204225,0,39872
1758204226,0,39872
1758204227,0,39872
1758204228,0,39872
1758204229,32,39904
1758204230,32,39936
1758204231,0,39936
1758204232,64,40000
1758204233,0,40000
1758204234,0,40000
1758204235,0,40000
1758204236,32,40032
1758204237,32,40064
1758204238,0,40064
1758204239,32,40096
1758204240,32,40128
1758204241,0,40128
1758204242,0,40128
1758204243,32,40160
1758204244,32,40192
1758204245,0,40192
1758204246,0,40192
1758204247,0,40192
1758204248,64,40256
1758204249,0,40256
1758204250,32,40288
1758204251,32,40320
1758204252,0,40320
1758204253,0,40320
1758204254,0,40320
1758204255,0,40320
1758204256,64,40384
1758204257,0,40384
1758204258,64,40448
1758204259,0,40448
1758204260,0,40448
1758204261,0,40448
1758204262,0,40448
1758204263,0,40448
1758204264,64,40512
1758204265,32,40544
1758204266,32,40576
1758204267,0,40576
1758204268,0,40576
1758204269,0,40576
1758204270,0,40576
1758204271,0,40576
1758204272,64,40640
1758204273,64,40704
1758204274,0,40704
1758204275,0,40704
1758204276,0,40704
1758204277,0,40704
1758204278,0,40704
1758204279,0,40704
1758204280,32,40736
1758204281,0,40736
1758204282,96,40832
1758204283,0,40832
1758204284,0,40832
1758204285,0,40832
1758204286,0,40832
1758204287,32,40864
1758204288,32,40896
1758204289,0,40896
1758204290,64,40960
1758204291,0,40960
1758204292,0,40960
1758204293,0,40960
1758204294,32,40992
1758204295,0,40992
1758204296,32,41024
1758204297,32,41056
1758204298,32,41088
1758204299,0,41088
1758204300,0,41088
1758204301,32,41120
1758204302,0,41120
1758204303,32,41152
1758204304,32,41184
1758204305,32,41216
1758204306,0,41216
1758204307,0,41216
1758204308,32,41248
1758204309,0,41248
1758204310,32,41280
1758204311,0,41280
1758204312,64,41344
1758204313,0,41344
1758204314,0,41344
1758204315,32,41376
1758204316,0,41376
1758204317,0,41376
1758204318,32,41408
1758204319,0,41408
1758204320,64,41472
1758204321,0,41472
1758204322,0,41472
1758204323,32,41504
1758204324,0,41504
1758204325,32,41536
1758204326,0,41536
1758204327,0,41536
1758204328,64,41600
1758204329,0,41600
1758204330,32,41632
1758204331,0,41632
1758204332,0,41632
1758204333,32,41664
1758204334,0,41664
1758204335,0,41664
1758204336,64,41728
1758204337,32,41760
1758204338,0,41760
1758204339,0,41760
1758204340,32,41792
1758204341,0,41792
1758204342,0,41792
1758204343,32,41824
1758204344,32,41856
1758204345,32,41888
1758204346,0,41888
1758204347,32,41920
1758204348,0,41920
1758204349,0,41920
1758204350,32,41952
1758204351,32,41984
1758204352,32,42016
1758204353,0,42016
1758204354,32,42048
1758204355,0,42048
1758204356,0,42048
1758204357,0,42048
1758204358,32,42080
1758204359,32,42112
1758204360,32,42144
1758204361,0,42144
1758204362,32,42176
1758204363,0,42176
1758204364,0,42176
1758204365,32,42208
1758204366,32,42240
1758204367,32,42272
1758204368,0,42272
1758204369,32,42304
1758204370,0,42304
1758204371,0,42304
1758204372,32,42336
1758204373,32,42368
1758204374,32,42400
1758204375,0,42400
1758204376,32,42432
1758204377,0,42432
1758204378,0,42432
1758204379,0,42432
1758204380,0,42432
1758204381,64,42496
1758204382,32,42528
1758204383,32,42560
1758204384,0,42560
1758204385,0,42560
1758204386,0,42560
1758204387,0,42560
1758204388,0,42560
1758204389,32,42592
1758204390,64,42656
1758204391,32,42688
1758204392,0,42688
1758204393,0,42688
1758204394,0,42688
1758204395,0,42688
1758204396,32,42720
1758204397,64,42784
1758204398,0,42784
1758204399,32,42816
1758204400,0,42816
1758204401,0,42816
1758204402,0,42816
1758204403,0,42816
1758204404,32,42848
1758204405,64,42912
1758204406,32,42944
1758204407,0,42944
1758204408,0,42944
1758204409,0,42944
1758204410,0,42944
1758204411,0,42944
1758204412,32,42976
1758204413,0,42976
1758204414,96,43072
1758204415,0,43072
1758204416,0,43072
1758204417,0,43072
1758204418,0,43072
1758204419,32,43104
1758204420,0,43104
1758204421,0,43104
1758204422,32,43136
1758204423,64,43200
1758204424,0,43200
1758204425,0,43200
1758204426,0,43200
1758204427,32,43232
1758204428,0,43232
1758204429,32,43264
1758204430,0,43264
1758204431,64,43328
1758204432,0,43328
1758204433,0,43328
1758204434,32,43360
1758204435,0,43360
1758204436,32,43392
1758204437,0,43392
1758204438,0,43392
1758204439,64,43456
1758204440,0,43456
1758204441,32,43488
1758204442,0,43488
1758204443,32,43520
1758204444,0,43520
1758204445,0,43520
1758204446,0,43520
1758204447,64,43584
1758204448,32,43616
1758204449,0,43616
1758204450,32,43648
1758204451,0,43648
1758204452,0,43648
1758204453,0,43648
1758204454,32,43680
1758204455,64,43744
1758204456,0,43744
1758204457,0,43744
1758204458,32,43776
1758204459,0,43776
1758204460,0,43776
1758204461,0,43776
1758204462,64,43840
1758204463,32,43872
1758204464,0,43872
1758204465,32,43904
1758204466,0,43904
1758204467,0,43904
1758204468,0,43904
1758204469,0,43904
1758204470,96,44000
1758204471,0,44000
1758204472,0,44000
1758204473,32,44032
1758204474,0,44032
1758204475,0,44032
1758204476,0,44032
1758204477,32,44064
1758204478,32,44096
1758204479,32,44128
1758204480,32,44160
1758204481,0,44160
1758204482,0,44160
1758204483,0,44160
1758204484,32,44192
1758204485,0,44192
1758204486,0,44192
1758204487,64,44256
1758204488,32,44288
1758204489,0,44288
1758204490,0,44288
1758204491,0,44288
1758204492,32,44320
1758204493,0,44320
1758204494,32,44352
1758204495,0,44352
1758204496,64,44416
1758204497,0,44416
1758204498,0,44416
1758204499,32,44448
1758204500,0,44448
1758204501,0,44448
1758204502,32,44480
1758204503,32,44512
1758204504,32,44544
1758204505,0,44544
1758204506,0,44544
1758204507,32,44576
1758204508,0,44576
1758204509,32,44608
1758204510,32,44640
1758204511,0,44640
1758204512,32,44672
1758204513,32,44704
1758204514,0,44704
1758204515,0,44704
1758204516,0,44704
1758204517,0,44704
1758204518,64,44768
1758204519,32,44800
1758204520,0,44800
1758204521,32,44832
1758204522,0,44832
1758204523,0,44832
1758204524,0,44832
1758204525,0,44832
1758204526,32,44864
1758204527,64,44928
1758204528,32,44960
1758204529,0,44960
1758204530,0,44960
1758204531,0,44960
1758204532,0,44960
1758204533,32,44992
1758204534,0,44992
1758204535,64,45056
1758204536,32,45088
1758204537,0,45088
1758204538,0,45088
1758204539,0,45088
1758204540,32,45120
1758204541,0,45120
1758204542,32,45152
1758204543,64,45216
1758204544,0,45216
1758204545,0,45216
1758204546,0,45216
1758204547,32,45248
1758204548,0,45248
1758204549,64,45312
1758204550,32,45344
1758204551,0,45344
1758204552,0,45344
1758204553,0,45344
1758204554,0,45344
1758204555,32,45376
1758204556,32,45408
1758204557,32,45440
1758204558,32,45472
1758204559,0,45472
1758204560,0,45472
1758204561,0,45472
1758204562,0,45472
1758204563,0,45472
1758204564,32,45504
1758204565,64,45568
1758204566,32,45600
1758204567,0,45600
1758204568,0,45600
1758204569,0,45600
1758204570,0,45600
1758204571,32,45632
1758204572,64,45696
1758204573,32,45728
1758204574,0,45728
1758204575,0,45728
1758204576,0,45728
1758204577,0,45728
1758204578,32,45760
1758204579,32,45792
1758204580,32,45824
1758204581,32,45856
1758204582,0,45856
1758204583,0,45856
1758204584,0,45856
1758204585,0,45856
1758204586,32,45888
1758204587,32,45920
1758204588,64,45984
1758204589,0,45984
1758204590,0,45984
1758204591,0,45984
1758204592,0,45984
1758204593,32,46016
1758204594,32,46048
1758204595,0,46048
1758204596,64,46112
1758204597,0,46112
1758204598,0,46112
1758204599,0,46112
1758204600,32,46144
1758204601,0,46144
1758204602,32,46176
1758204603,32,46208
1758204604,32,46240
1758204605,0,46240
1758204606,0,46240
1758204607,32,46272
1758204608,0,46272
1758204609,32,46304
1758204610,0,46304
1758204611,64,46368
1758204612,0,46368
1758204613,0,46368
1758204614,0,46368
1758204615,0,46368
1758204616,64,46432
1758204617,0,46432
1758204618,0,46432
1758204619,64,46496
1758204620,0,46496
1758204621,0,46496
1758204622,0,46496
1758204623,32,46528
1758204624,32,46560
1758204625,0,46560
1758204626,0,46560
1758204627,0,46560
1758204628,64,46624
1758204629,0,46624
1758204630,32,46656
1758204631,32,46688
1758204632,0,46688
1758204633,0,46688
1758204634,0,46688
1758204635,0,46688
1758204636,64,46752
1758204637,0,46752
1758204638,64,46816
1758204639,0,46816
1758204640,0,46816
1758204641,0,46816
1758204642,0,46816
1758204643,32,46848
1758204644,32,46880
1758204645,64,46944
1758204646,0,46944
1758204647,0,46944
1758204648,0,46944
